grade,day,prefix,meaning,word,word_meaning,example_sentence,root_family,difficulty,quiz_question,quiz_answer,app_tab,book_order,day_label,section_order_in_day,prefix_meaning,etymology_note,example_korean,related_words
3,39,plic/ploy/ply,접다(fold),reply,"대답하다, 응수하다 n. 대답, 회신, 답변","I waited for Cathy to reply, but she said nothing.",reply,high,What does reply mean?,"대답하다, 응수하다 n. 대답, 회신, 답변",etymology,1262,DAY 39,2,접다(fold),"re(= back, again) + ply(= plicare: fold) → (말을) 접어 되돌려주다","나는 Cathy가 대답하기를 기다렸으나, 그녀는 아무 말도 하지 않았다",
3,39,plic/ploy/ply,접다(fold),multiply,"번식하다, 증가하다, 곱하다",It is true that rabbits multiply rapidly.,multiply,high,What does multiply mean?,"번식하다, 증가하다, 곱하다",etymology,1263,DAY 39,2,접다(fold),multi(=many) + ply(= plicare: fold) → 여러 번 접다,토끼가 빠르게 번식하는 것은 사실이다.,
3,39,plor,"외치다(cry out), 울다(weep)",explore,"탐험하다, 탐구하다, 조사하다",Montego Bay is a nice place to explore on foot.,explore|exploration|explorer,high,What does explore mean?,"탐험하다, 탐구하다, 조사하다",etymology,1264,DAY 39,3,"외치다(cry out), 울다(weep)","ex(= out) + plor(e)(= plorare: cry out, weep) → 밖으로 나가 외치다",Montego Bay는 도보로 탐험하기에 좋은 장소이다.,
3,39,plor,"외치다(cry out), 울다(weep)",implore,"간청하다, 애원하다",She implored me to think about this decision.,implore|imploration,high,What does implore mean?,"간청하다, 애원하다",etymology,1265,DAY 39,3,"외치다(cry out), 울다(weep)","im(= in: on, upon) + plor(e)(= plorare: cry out, weep) → ~을 달라고 울다",그녀는 내게 이 결정에 대해 생각해보라고 간청했다.,
3,39,popul,사람들(people),popular,"인기 있는, 대중적인, 일반적인",Rio de Janeiro is a popular tourist destination.,popular,high,What does popular mean?,"인기 있는, 대중적인, 일반적인",etymology,1266,DAY 39,4,사람들(people),popul(= populus: people) + ar(접사) → 대중적인,Rio de Janeiro는 인기 있는 관광지이다,
3,39,popul,사람들(people),populate,"거주하다, 살다",The Rio Grande valley was largely populated by Mexicans and Tejanos.,populate,high,What does populate mean?,"거주하다, 살다",etymology,1267,DAY 39,4,사람들(people),popul(= populus: people) + ate(접사) → 사람들이 있게 하다,Rio Grande 골짜기에는 주로 멕시코인과 테하노인이 거주했다.,
3,39,port,"운반하다(carry), 항구(harbor)",import,"수입하다, 이입하다, 의미하다 n. 수입(품), 의미, 중요성",Britain mainly imported tea from China.,import,high,What does import mean?,"수입하다, 이입하다, 의미하다 n. 수입(품), 의미, 중요성",etymology,1268,DAY 39,5,"운반하다(carry), 항구(harbor)",im(= in) + port(= carry) → 안으로 운반하다,영국은 주로 차를 중국에서 수입했다,
3,39,port,"운반하다(carry), 항구(harbor)",portable,"이동시킬 수 있는, 휴대용의, 운반할 수 있는",The portable house is no longer in the experimental stage.,portable,high,What does portable mean?,"이동시킬 수 있는, 휴대용의, 운반할 수 있는",etymology,1269,DAY 39,5,"운반하다(carry), 항구(harbor)",port(= carry) + able(접사) → 운반할 수 있는,이동식 주택은 더는 실험 단계에 있지 않다.,
3,39,port,"운반하다(carry), 항구(harbor)",portfolio,"포트폴리오, 서류 가방, 서류첩, 작품집",He is especially concerned about the safety of his investment portfolio.,portfolio,high,What does portfolio mean?,"포트폴리오, 서류 가방, 서류첩, 작품집",etymology,1270,DAY 39,5,"운반하다(carry), 항구(harbor)","port(= carry) + folio(= foglio: leaf, sheet) → 종이[서류] 나르기",그는 자신의 투자 포트폴리오의 안전에 관해 특히 걱정한다.,
3,39,port,"운반하다(carry), 항구(harbor)",opportunity,"기회, 호기",Be ready to grasp life-changing opportunities that come your way.,opportunity,high,What does opportunity mean?,"기회, 호기",etymology,1271,DAY 39,5,"운반하다(carry), 항구(harbor)","op(= ob: to) + portun(= harbor) + ity(접사) → 항구로 향하는 것, 항구 가까이에 가는 것",여러분의 길에 들어서는 인생 전환 기회를 움켜잡을 준비를 하세요.,
3,39,publ,사람들의(of the people),public,"공공의, 일반인의, 대중의 n. 대중, 일반 사람들, 국민",When was the last time you visited your local public library?,public|publicity|publicize,high,What does public mean?,"공공의, 일반인의, 대중의 n. 대중, 일반 사람들, 국민",etymology,1272,DAY 39,6,사람들의(of the people),라틴어 publicus(= of the people)에서 유래 → 여러 사람의,여러분이 마지막으로 지역 공공 도서관에 방문한 적이 언제였나요?,
3,39,publ,사람들의(of the people),publish,"출판하다, 발행하다, 공표하다","In 1911, she published her second novel.",publish|publication|publisher,high,What does publish mean?,"출판하다, 발행하다, 공표하다",etymology,1273,DAY 39,6,사람들의(of the people),publ(= publicus: of the people) + ish(접사) → 사람들의 것으로 하다,1911년에 그녀는 자신의 두 번째 소설을 출판했다.,
3,39,publ,사람들의(of the people),republic,"공화국, 사회",The coastline of the Republic of Ireland is immensely varied.,republic|republican,high,What does republic mean?,"공화국, 사회",etymology,1274,DAY 39,6,사람들의(of the people),"re(= res: affair, matter, thing) + publ(ic)(= publicus: of the people) → 국민들의 것임",아일랜드 공화국의 해안선은 매우 다채롭다.,
3,39,pos/pon/posit,"놓다(place, put, lay)",pose,"(위험, 문제, 의문 등을) 제기하다, (몸의) 자세를 취하다, ~인 체하다 / n. 포즈, 자세, 태도",Chemicals pose a threat to our health.,pose,high,What does pose mean?,"(위험, 문제, 의문 등을) 제기하다, (몸의) 자세를 취하다, ~인 체하다 / n. 포즈, 자세, 태도",etymology,1275,DAY 39,1,"놓다(place, put, lay)","pos(e)(= poser: place, put) → 놓다, 위치시키다",화학 물질은 우리의 건강을 위협한다.,
3,39,pos/pon/posit,"놓다(place, put, lay)",deposit,"(예금을) 예치하다, 보증금을 내다, ~에 두다[놓다] / n. 예금, 보증금, 예치금, 침전물",You need to deposit $100 to open your account.,deposit,high,What does deposit mean?,"(예금을) 예치하다, 보증금을 내다, ~에 두다[놓다] / n. 예금, 보증금, 예치금, 침전물",etymology,1276,DAY 39,1,"놓다(place, put, lay)",de(= away) + posit(= put) → 딴 곳에 따로 떼어두다,계좌를 개설하기 위해 100달러를 예치해야 합니다.,
3,39,pos/pon/posit,"놓다(place, put, lay)",impose,"(의무, 세금, 벌 등을) 부과하다, 강요하다",The government imposes a high tax on liquor.,impose|imposition,high,What does impose mean?,"(의무, 세금, 벌 등을) 부과하다, 강요하다",etymology,1277,DAY 39,1,"놓다(place, put, lay)","im(= in) + pos(e)(= put) → (의무, 부담 등을) 집어넣다",정부는 독한 술(독주)에 높은 세금을 부과한다.,
3,39,pos/pon/posit,"놓다(place, put, lay)",purpose,"목적, 의도, 의향, 취지",,purpose|purposely,high,What does purpose mean?,"목적, 의도, 의향, 취지",etymology,1278,DAY 39,1,"놓다(place, put, lay)",pur(= pro: before) + pos(e)(= put) → 어떤 것을 하겠다고 앞에 놓은 것,What is the purpose of your visit? 당신의 방문 목적이 무엇입니까?,
3,39,pos/pon/posit,"놓다(place, put, lay)",oppose,"반대하다, 대항하다, 마주보게 하다",,oppose,high,What does oppose mean?,"반대하다, 대항하다, 마주보게 하다",etymology,1279,DAY 39,1,"놓다(place, put, lay)",op(= ob: against) + pos(e)(= put) → 반대 방향에 놓다,,
3,39,She,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,suppose,"생각하다, 가정하다, 추측하다, ~일 것 같다",Let’s suppose you are in Africa.,suppose,high,What does suppose mean?,"생각하다, 가정하다, 추측하다, ~일 것 같다",etymology,1280,DAY 39,2,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,sup(= sub: under) + pos(e)(= put) → 아래에 두고 고려해보다,당신이 아프리카에 있다고 가정해보자.,
3,39,She,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,posture,"자세, 몸가짐, 태도",Poor posture can lead to back pain.,posture,high,What does posture mean?,"자세, 몸가짐, 태도",etymology,1281,DAY 39,2,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,pos(= put) + ture(접사) → 몸을 어떤 상태나 모습으로 놓는 것,안 좋은 자세는 허리 통증을 유발할 수 있다.,
3,39,She,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,propose,"제안하다, 제의하다, 청혼하다",He proposed that we should put it to a vote.,propose|proposal|proposition,high,What does propose mean?,"제안하다, 제의하다, 청혼하다",etymology,1282,DAY 39,2,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,pro(= forward) + pos(e)(= put) → (의견 등을) 앞에 내놓다,우리가 그것을 표결에 부쳐야 한다고 그가 제안했다.,
3,39,She,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,component,"(구성) 요소, 부품, 성분",They make electronic components for computer products.,component,high,What does component mean?,"(구성) 요소, 부품, 성분",etymology,1283,DAY 39,2,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,com(= together) + pon(= put) + ent(접사) → 제품 조립에 들어가는 것이 함께 놓인 것,그들은 컴퓨터 제품에 들어가는 전자 부품을 만든다.,
3,39,She,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,postpone,"연기하다, 미루다",We have to postpone our vacation.,postpone,high,What does postpone mean?,"연기하다, 미루다",etymology,1284,DAY 39,2,opposed to the death penalty. 그는 사형 (제도)에 반대했다.,post(= after) + pon(e)(= put) → ~의 뒤로 놓다,우리는 휴가를 미뤄야 한다.,
3,39,poss,"할 수 있다(be able), 능력이 있다(have power)",possess,"소유하다, 지니다, (마음을) 사로잡다",No man can possess all he wants.,possess|possession,high,What does possess mean?,"소유하다, 지니다, (마음을) 사로잡다",etymology,1285,DAY 39,3,"할 수 있다(be able), 능력이 있다(have power)",poss(= potis: be able) + ess(= esse: be) → 권한을 가지다,어느 누구도 자신이 원하는 모든 것을 가질 수는 없다.,own|retain
3,39,poss,"할 수 있다(be able), 능력이 있다(have power)",potential,"잠재적인, 가능한 n. 잠재력",Doctors are aware of the new drug’s potential benefits.,potential,high,What does potential mean?,"잠재적인, 가능한 n. 잠재력",etymology,1286,DAY 39,3,"할 수 있다(be able), 능력이 있다(have power)",pot(= poss: have power) + ent(접사) + ial(접사) → ~할 수 있는 힘을 가진,의사들은 신약의 잠재적 효능에 대해 알고 있다.,
3,40,preci/prais,"가격(price), 가치(value)",precious,"귀중한, 값비싼, 소중한",I cannot afford to waste precious time.,precious,high,What does precious mean?,"귀중한, 값비싼, 소중한",etymology,1287,DAY 40,4,"가격(price), 가치(value)",preci(= price) + ous(접사) → 값이 많이 나가는,나는 소중한 시간을 낭비할 여유가 없다.,valuable|invaluable|priceless
3,40,preci/prais,"가격(price), 가치(value)",appreciate,"감사하다, 진가를 알다, 감상하다",I’d appreciate it if you could do that.,appreciate|appreciation|appreciative,high,What does appreciate mean?,"감사하다, 진가를 알다, 감상하다",etymology,1288,DAY 40,4,"가격(price), 가치(value)",ap(= ad: to) + preci(= value) + ate(접사) → ~에 대한 가치를 알다,그렇게 해주신다면 감사하겠습니다.,
3,40,preci/prais,"가격(price), 가치(value)",praise,"칭찬[칭송]하다, 찬양하다 n. 칭찬, 찬양",His teacher praised his good deeds.,praise|praiseworthy,high,What does praise mean?,"칭찬[칭송]하다, 찬양하다 n. 칭찬, 찬양",etymology,1289,DAY 40,4,"가격(price), 가치(value)",prais(e)(= value) → 가치를 인정해주다,그의 선생님은 그의 착한 행동을 칭찬했다.,
3,40,preci/prais,"가격(price), 가치(value)",appraise,"평가하다, 감정하다, 자세히 살펴보다",She appraised the painting at $1.3 million.,appraise|appraisal,high,What does appraise mean?,"평가하다, 감정하다, 자세히 살펴보다",etymology,1290,DAY 40,4,"가격(price), 가치(value)",ap(= ad: to) + prais(e)(= value) → ~에 대해 가치를 매기다,그녀는 그 그림에 대해 130만 달러의 감정가를 매겼다.,
3,40,prehend/pris,"붙잡다(seize, take)",comprehend,"이해하다, 포괄하다",I couldn’t comprehend what had happened.,comprehend|comprehension|comprehensive,high,What does comprehend mean?,"이해하다, 포괄하다",etymology,1291,DAY 40,5,"붙잡다(seize, take)",com(= together) + prehend(= seize) → 완전히 붙잡다,나는 무슨 일이 일어났었는지 이해할 수 없었다.,
3,40,prehend/pris,"붙잡다(seize, take)",apprehend,"체포하다, 염려하다",The police have failed to apprehend the thief.,apprehend|apprehensive,high,What does apprehend mean?,"체포하다, 염려하다",etymology,1292,DAY 40,5,"붙잡다(seize, take)",ap(= ad: to) + prehend(= seize) → 완전히 붙잡다,경찰이 그 도둑을 잡는 데 실패했다.,
3,40,prehend/pris,"붙잡다(seize, take)",imprison,"투옥하다, 감금하다, 가두다",His political enemies were imprisoned.,imprison|imprisonment,high,What does imprison mean?,"투옥하다, 감금하다, 가두다",etymology,1293,DAY 40,5,"붙잡다(seize, take)",im(= in) + prison(감옥) → 감옥 안에 붙들어 두다,그의 정치적인 적들은 투옥되었다.,
3,40,prehend/pris,"붙잡다(seize, take)",enterprise,"기업, 회사, (모험적인) 대규모 사업, 진취적 정신",She is the CEO of a multimillion-dollar enterprise.,enterprise,high,What does enterprise mean?,"기업, 회사, (모험적인) 대규모 사업, 진취적 정신",etymology,1294,DAY 40,5,"붙잡다(seize, take)",enter(= inter: between) + pris(e)(= take) → 일을 꽉 쥐고 추진해 나가는 곳,그녀는 수백 만 달러 기업의 최고 경영자이다.,company|corporation|firm
3,40,prehend/pris,"붙잡다(seize, take)",prey,"(사냥 동물의) 먹이, 희생자",,prey,high,What does prey mean?,"(사냥 동물의) 먹이, 희생자",etymology,1295,DAY 40,5,"붙잡다(seize, take)",고대 프랑스어 preie(= animal taken in the chase)에서 유래 → 추적해서 붙잡은 동물,The fox fell prey to the eagle. 그 여우는 독수리의 먹이가 되었다.,
